Date,Open,High,Low,Close,Volume,VIX,Gold,Crude,USDINR,SP500,NASDAQ,Daily_Return,Log_Return,Open_Close_Pct,High_Low_Pct,Price_Range,Body_Size,Prev_Close,Prev_Return,Return_5D,Return_20D,Volume_Change,Volume_MA5,Volume_Ratio,VIX_Return,Gold_Return,Crude_Return,USDINR_Return,SP500_Return,NASDAQ_Return,DayOfWeek,Month,Quarter
2016-02-29,7050.4501953125,7094.60009765625,6825.7998046875,6987.0498046875,473400,20.15999984741211,1233.900024,33.75,68.7300033569336,1932.22998046875,4557.9501953125,-0.006074212498666354,-0.006092735574228962,-0.008992388977820428,0.038471214673239655,268.80029296875,63.400390625,7029.75,0.008485625558068977,-0.03421083642822342,-0.06039416950358967,1.2902757619738754,271460.0,1.7439033375082884,-0.07818934276187384,0.011559251052301045,0.029591252496194542,-0.0009737883371629952,-0.008120976341902342,-0.0070842458417643694,0,2,1
2016-03-02,7392.4501953125,7419.39990234375,7350.2998046875,7361.7998046875,192000,18.59000015258789,1241.099976,32.279998779296875,67.98600006103516,1912.530029296875,4504.240234375,0.05363494042200556,0.05224603378810324,-0.004146174788493698,0.009386304910417653,69.10009765625,30.650390625,6987.0498046875,-0.006074212498666354,0.03548044629122438,-0.010211447724446265,-0.5944233206590621,270980.0,0.7085393755996753,-0.07787696957873513,0.005835117805297996,-0.043555591724537046,-0.010825014688776058,-0.010195448456449263,-0.011783797241298632,2,3,1
2016-03-03,7429.5498046875,7483.9501953125,7406.0498046875,7475.60009765625,278600,18.040000915527344,1257.400024,34.56999969482422,67.38800048828125,1993.4000244140625,4707.419921875,0.015458216195486596,0.015339955150900995,0.00619826156084123,0.01042062036590525,77.900390625,46.05029296875,7361.7998046875,0.05363494042200556,0.06509750945750525,0.006862302732471903,0.45104166666666656,286760.0,0.9715441484167945,-0.029585757533411416,0.01313354952478063,0.07094179064827166,-0.008795922281308544,0.042284300836268995,0.04510853705124207,3,3,1
2016-03-08,8635.2001953125,8635.4501953125,8529.599609375,8544.849609375,163000,16.239999771118164,1262.099976,40.83000183105469,66.6760025024414,2163.7900390625,5159.740234375,0.14303193024650707,0.133684319896245,-0.010463056315306456,0.012387647621248454,105.8505859375,90.3505859375,7475.60009765625,0.015458216195486596,0.22584131777234862,0.12974064163355425,-0.41493180186647527,262740.0,0.6203851716525843,-0.09977832888355831,0.003737833553596248,0.18108192627978847,-0.010565649383878939,0.08547708064693227,0.096086671681467,1,3,1
2016-03-10,8666.150390625,8745.2001953125,8635.0,8738.099609375,137300,15.619999885559082,1272.0,48.810001373291016,66.54650115966797,2161.199951171875,5300.8701171875,0.02261596269499888,0.022364013452938473,0.008302327504936254,0.012611460184576926,110.2001953125,71.94921875,8544.849609375,0.14303193024650707,0.2430171214303496,0.17202618697297511,-0.1576687116564417,248860.0,0.5517158241581612,-0.03817733339268348,0.007844088573217833,0.19544450610743946,-0.0019422481539546066,-0.001197014425552645,0.02735212944874066,3,3,1
2016-03-11,8499.849609375,8537.650390625,8476.150390625,8484.9501953125,170500,16.469999313354492,1258.699951,44.65999984741211,66.77749633789062,2088.659912109375,5058.41015625,-0.028970763138348676,-0.029398701090916746,-0.0017529032567901591,0.007248127400202726,61.5,14.8994140625,8738.099609375,0.02261596269499888,0.21438238348037575,0.15146190828488137,0.24180626365622726,188280.0,0.9055661780327172,0.054417377338219275,-0.01045601336477986,-0.08502358961517664,0.0034711844228807465,-0.033564705118175886,-0.04573965322246809,4,3,1
2016-03-14,7542.60009765625,7583.7001953125,7515.0498046875,7538.75,166900,17.100000381469727,1244.400024,37.18000030517578,66.91300201416016,2019.6400146484373,4750.27978515625,-0.11151511482474308,-0.11823764315255018,-0.0005104470085118739,0.009106336013928039,68.650390625,3.85009765625,8484.9501953125,-0.028970763138348676,0.02403626830490957,-0.03422410044785962,-0.02111436950146628,183260.0,0.9107279275346503,0.038251432567116606,-0.011360870387449484,-0.16748767505134166,0.002029211691074506,-0.033045062559386884,-0.0609144694826762,0,3,1
2016-03-15,7535.85009765625,7545.2001953125,7452.7998046875,7460.60009765625,193700,17.600000381469727,1230.400024,36.34000015258789,67.17400360107422,2015.9300537109373,4728.669921875,-0.010366427105786724,-0.010420532757604035,-0.009985602025629963,0.012385115059849893,92.400390625,75.25,7538.75,-0.11151511482474308,-0.002006527877902786,-0.13479226713930592,0.1605751947273817,166280.0,1.1649025739716141,0.02923976542958573,-0.011250401583084546,-0.022592795742149452,0.0039006109284833723,-0.0018369416879204792,-0.004549176945066846,1,3,1
2016-03-16,7457.0498046875,7508.0,7405.14990234375,7498.75,195400,17.110000610351562,1229.300049,38.459999084472656,67.35900115966797,2027.219970703125,4763.97021484375,0.005113516586384925,0.005100486959710426,0.005592049993589592,0.013715632292882148,102.85009765625,41.7001953125,7460.60009765625,-0.010366427105786724,-0.12242457821929009,-0.14880277110883156,0.008776458440888035,172760.0,1.1310488539013661,-0.0278408954828242,-0.0008939978694278983,0.05833789001054246,0.002754005250191538,0.005600351545632876,0.007465163259852359,2,3,1
2016-03-17,7557.39990234375,7585.2998046875,7479.39990234375,7512.5498046875,239600,16.84000015258789,1264.5,40.20000076293945,66.83000183105469,2040.5899658203125,4774.990234375,0.0018402806717785491,0.0018385894298917032,-0.005934593674517713,0.014096399371312403,105.89990234375,44.85009765625,7498.75,0.005113516586384925,-0.14025358595965454,-0.11762393649430347,0.226202661207779,193220.0,1.2400372632232688,-0.015780271661727574,0.028634141053385687,0.04524185439123629,-0.007853431902283381,0.006595236486620859,0.0023132007620267903,3,3,1
2016-03-18,7534.64990234375,7613.60009765625,7517.89990234375,7604.35009765625,237400,16.3799991607666,1253.800049,39.43999862670898,66.61199951171875,2049.580078125,4795.64990234375,0.012219591930221929,0.012145535400108631,0.009250621623550002,0.012584927585329865,95.7001953125,69.7001953125,7512.5498046875,0.0018402806717785491,-0.10378376742184492,-0.05965891560115022,-0.00918196994991649,206600.0,1.149080348499516,-0.027315973138551164,-0.008461803875049467,-0.018905525418077218,-0.0032620426958396287,0.004405643688967897,0.004326640884000588,4,3,1
2016-03-21,7619.2001953125,7713.5498046875,7617.7001953125,7704.25,196800,16.329999923706055,1243.800049,39.90999984741211,66.3759994506836,2051.60009765625,4808.8701171875,0.013137204502793765,0.013051659829120443,0.011162563327818124,0.012441134357659733,95.849609375,85.0498046875,7604.35009765625,0.012219591930221929,0.021953241585143335,0.09307274855460568,-0.17101937657961241,212580.0,0.925769122212814,-0.0030524566313961943,-0.0079757533970235,0.011916867065630221,-0.0035429061244984794,0.0009855772666846896,0.0027567097500775795,0,3,1
2016-03-22,7695.5498046875,7728.2001953125,7643.7998046875,7714.89990234375,208900,16.43000030517578,1248.199951,41.45000076293945,66.5199966430664,2049.800048828125,4821.66015625,0.001382341219943628,0.0013813866658977931,0.0025144529172514097,0.010939920373997278,84.400390625,19.35009765625,7704.25,0.013137204502793765,0.03408570374484876,0.08531391377422315,0.06148373983739841,215620.0,0.9688340599202301,0.006123722102690188,0.0035374672991350664,0.038586843433105145,0.0021694165598185045,-0.000877387766836879,0.0026596765458037908,1,3,1
2016-03-23,7717.4501953125,7726.85009765625,7670.60009765625,7716.5,199600,16.350000381469727,1223.699951,39.790000915527344,66.76399993896484,2036.7099609375,4768.85986328125,0.00020740355370829633,0.000207382048564695,-0.00012312296010373204,0.00728957428886153,56.25,0.9501953125,7714.89990234375,0.001382341219943628,0.029038173028838044,0.07296555080474154,-0.044518908568693116,216460.0,0.9221103206135083,-0.0048691370797390165,-0.019628265471707262,-0.04004824648631411,0.003668119486050392,-0.006386031602501285,-0.010950645889115318,2,3,1
2016-03-28,7741.0,7749.39990234375,7587.7001953125,7615.10009765625,242400,17.489999771118164,1219.900024,39.38999938964844,66.90699768066406,2037.050048828125,4766.7900390625,-0.013140659929210097,-0.013227762297457975,-0.01626403595707919,0.02123408818762834,161.69970703125,125.89990234375,7716.5,0.00020740355370829633,0.01365053086300505,0.056076011185556274,0.21442885771543096,217020.0,1.1169477467514515,0.06972473168504978,-0.003105276744429619,-0.010052815196664455,0.0021418390424472467,0.00016697904814511055,-0.0004340291554144615,0,3,1
2016-03-29,7606.5498046875,7652.89990234375,7582.25,7597.0,216800,17.639999389648438,1235.599976,38.27999877929688,66.90699768066406,2055.010009765625,4846.6201171875,-0.0023768693023248355,-0.0023796985402065656,-0.0012554712626235587,0.009299710720514677,70.64990234375,9.5498046875,7615.10009765625,-0.013140659929210097,-0.000966564869036679,0.050099896344297346,-0.10561056105610556,212900.0,1.0183184593705965,0.008576307632546243,0.012869867768770415,-0.02817975698276498,0.0,0.008816651779288476,0.01674713538268202,1,3,1
2016-03-30,7651.10009765625,7741.9501953125,7643.4501953125,7735.2001953125,232600,16.809999465942383,1226.900024,38.31999969482422,66.36799621582031,2063.949951171875,4869.2900390625,0.01819141704784788,0.018027932915947852,0.010991896143407176,0.012733994920996434,98.5,84.10009765625,7597.0,-0.0023768693023248355,0.0040172885501508215,0.08800140765769626,0.07287822878228778,220060.0,1.056984458783968,-0.047052151497982364,-0.0070410749182467924,0.0010449560293344096,-0.008055980443425592,0.004350315260639448,0.004677470345696433,2,3,1
2016-03-31,7727.64990234375,7777.60009765625,7702.0,7738.39990234375,380100,16.579999923706055,1234.199951,38.34000015258789,66.36799621582031,2059.739990234375,4869.85009765625,0.00041365536126503066,0.0004135698294723892,0.0013911085693387312,0.00976947413034997,75.60009765625,10.75,7735.2001953125,0.01819141704784788,0.0030460537787224684,0.10254031188166546,0.6341358555460017,254300.0,1.4946913094769956,-0.013682305148332352,0.00594989555563008,0.00052193261803124,0.0,-0.00203975921756705,0.00011501853232331882,3,3,1
2016-04-01,7924.5498046875,7937.5498046875,7781.10009765625,7791.2998046875,134700,16.84000015258789,1222.199951,36.7599983215332,66.19300079345703,2012.6600341796875,4903.08984375,0.006836025924135569,0.006812766241280689,-0.016814835326188556,0.02008005223173735,156.44970703125,133.25,7738.39990234375,0.00041365536126503066,0.009693488587766419,0.11773731035111257,-0.6456195737963694,241320.0,0.5581800099453008,0.01568155790580472,-0.009722897809449016,-0.04121027190314286,-0.0026367440986799773,-0.022857232601154798,0.006825619973343189,4,4,2
2016-04-04,7733.14990234375,7764.4501953125,7704.39990234375,7758.7998046875,155500,17.450000762939453,1218.0,35.70000076293945,66.35800170898438,2066.1298828125,4891.7998046875,-0.004171319396597539,-0.004180043618815508,0.003316876391595108,0.007739636861421589,60.05029296875,25.64990234375,7791.2998046875,0.006836025924135569,0.018870363513078026,0.10370920796436578,0.1544172234595398,223940.0,0.6943824238635349,0.036223313825672454,-0.003436386162970817,-0.028835625870331616,0.002492724510891886,0.02656675629503691,-0.002302637606547475,0,4,2
2016-04-05,7724.14990234375,7749.0,7697.25,7706.5498046875,199700,17.450000762939453,1228.400024,43.77999877929688,66.59200286865234,2051.1201171875,4725.64013671875,-0.006734288977069958,-0.006757066619495682,-0.0022785805400940724,0.006715067223535378,51.75,17.60009765625,7758.7998046875,-0.004171319396597539,0.014420140145781302,0.10297622317180255,0.28424437299035366,220520.0,0.9055867948485398,0.0,0.008538607553366218,0.22633047181179222,0.0035263442786326316,-0.007264676702980588,-0.03396698037592005,1,4,2
2016-04-08,8599.9501953125,8601.400390625,8518.150390625,8551.099609375,164700,15.140000343322754,1242.5,41.93000030517578,66.76000213623047,2164.25,5166.25,0.10958857414686451,0.1039892926933555,-0.005680333586597579,0.009735590018005268,83.25,48.8505859375,7706.5498046875,-0.006734288977069958,0.10547877151995788,0.16155014211745256,-0.17526289434151232,206940.0,0.7958828645984344,-0.13237824175473445,0.01147832605382626,-0.04225670456153474,0.0025228144573079536,0.055155171978725326,0.09323813293730554,4,4,2
2016-04-11,8503.599609375,8504.0,8400.25,8433.75,224800,16.850000381469727,1256.699951,44.06999969482422,66.68450164794922,2085.179931640625,5046.3701171875,-0.013723335563340155,-0.013818371003331604,-0.008214122557933301,0.012301763746850452,103.75,69.849609375,8551.099609375,0.10958857414686451,0.08985709015188625,0.12817029935083735,0.3649058894960535,175880.0,1.2781441892199226,0.11294583879591125,0.011428531991951818,0.051037428430075193,-0.0011309239943878557,-0.03653462786617767,-0.023204429288652295,0,4,2
2016-04-13,7777.14990234375,7864.7998046875,7772.2001953125,7850.4501953125,220400,16.040000915527344,1246.800049,41.7599983215332,66.31500244140625,2082.419921875,4947.419921875,-0.06916256762264705,-0.07167063308827577,0.00942508423897808,0.011795452116910592,92.599609375,73.30029296875,8433.75,-0.013723335563340155,0.0075918514378581214,-0.08126525870047363,-0.019572953736654797,193020.0,1.1418505854315615,-0.04807118383410569,-0.007877697450471288,-0.05241664146329261,-0.005541005742139116,-0.0013236314640019398,-0.019608192228208643,2,4,2
2016-04-18,7908.14990234375,7920.60009765625,7842.75,7914.7001953125,184600,16.950000762939453,1233.599976,39.77999877929688,66.65299987792969,2094.340087890625,4960.02001953125,0.008184244011682829,0.008150934704248517,0.000828296510516155,0.009836139807589541,77.85009765625,6.55029296875,7850.4501953125,-0.06916256762264705,0.020093364250848733,-0.0942309484752365,-0.16243194192377497,198840.0,0.9283846308589822,0.056733154331131797,-0.010587161117443955,-0.04741378404738461,0.00509684723033943,0.0057241893867843174,0.002546801738121829,0,4,2
2016-04-20,7950.0498046875,7950.39990234375,7877.5498046875,7914.75,205300,17.079999923706055,1253.199951,42.630001068115234,66.22200012207031,2102.39990234375,4948.1298828125,6.292681500319475e-06,6.292661701482301e-06,-0.0044401991880210065,0.00920434601929941,72.85009765625,35.2998046875,7914.7001953125,0.008184244011682829,0.02701600594157738,-0.06720136031293455,0.11213434452871063,199960.0,1.0267053410682137,0.007669566661662852,0.015888436593160415,0.07164410196768545,-0.006466321945729714,0.0038483790191128353,-0.0023971953080692554,2,4,2
2016-04-21,7953.64990234375,7978.4501953125,7884.10009765625,7912.0498046875,223700,16.510000228881836,1249.0,43.18000030517578,66.2040023803711,2091.47998046875,4945.89013671875,-0.0003411598992387743,-0.00034121810751646184,-0.005230315410789133,0.01192486144366182,94.35009765625,41.60009765625,7914.75,6.292681500319475e-06,-0.07473305585013623,0.04951746704526605,0.08962493911349245,211760.0,1.0563845863241406,-0.03337234762121355,-0.003351381395003017,0.012901694189069834,-0.0002717788901881457,-0.005194027008290192,-0.00045264496825958567,3,4,2
2016-04-22,7891.7998046875,7923.35009765625,7873.35009765625,7899.2998046875,183300,16.3799991607666,1228.699951,43.72999954223633,66.51200103759766,2091.580078125,4906.22998046875,-0.0016114660947212922,-0.0016127659027939515,0.0009503535550338235,0.006329674937812798,50.0,7.5,7912.0498046875,-0.0003411598992387743,-0.06337040999703569,0.05880220106812417,-0.18059901654000898,203460.0,0.9009141846063108,-0.007874080333918898,-0.016253041633306653,0.012737360657096186,0.004652266421250051,4.785972478082989e-05,-0.008018810599038417,4,4,2
2016-04-25,7894.7998046875,7911.0,7827.0,7855.0498046875,146300,16.56999969482422,1238.900024,42.63999938964844,66.65299987792969,2087.7900390625,4895.7900390625,-0.005601762319964343,-0.005617511031739854,-0.005034959844884049,0.010693757784944025,84.0,39.75,7899.2998046875,-0.0016114660947212922,0.0005859038985747134,0.04751455971828644,-0.20185488270594654,188640.0,0.7755513146734521,0.01159954479806724,0.008301516567733591,-0.02492568406123863,0.0021199007417072036,-0.0018120458796383465,-0.0021278948291887367,0,4,2
2016-04-26,7828.14990234375,7974.5,7822.5498046875,7962.64990234375,202400,16.579999923706055,1242.199951,44.040000915527344,66.70500183105469,2091.699951171875,4888.27978515625,0.013698206928241197,0.013605234565983467,0.01718158206956802,0.019082867785983473,151.9501953125,134.5,7855.0498046875,-0.005601762319964343,0.00605830996095702,0.05991309333821748,0.3834586466165413,192200.0,1.0530697190426639,0.0006035141258911025,0.0026635942659405387,0.032833056893025736,0.0007801892370971064,0.0018727515871905798,-0.0015340228740055029,1,4,2
2016-04-27,7942.0,7991.0,7940.5498046875,7979.89990234375,206800,16.350000381469727,1249.199951,45.33000183105469,66.45700073242188,2095.14990234375,4863.14013671875,0.0021663642394880167,0.002164021055994669,0.004772085412207252,0.006322158915512517,50.4501953125,37.89990234375,7962.64990234375,0.013698206928241197,0.008231454227076052,0.04938618026059172,0.021739130434782705,192500.0,1.0742857142857143,-0.013872107556977431,0.005635163642024654,0.02929157331312693,-0.0037178785971841988,0.001649352800310755,-0.005142841560304978,2,4,2
2016-04-28,7967.39990234375,7992.0,7834.4501953125,7847.25,292500,16.600000381469727,1265.5,46.02999877929688,66.3550033569336,2075.81005859375,4805.2900390625,-0.016623003291656557,-0.016762715869970777,-0.015080189750285512,0.020077072182930325,157.5498046875,120.14990234375,7979.89990234375,0.0021663642394880167,-0.008190014760664055,0.018561183762209277,0.4144100580270793,206260.0,1.4181130611849122,0.015290519520925416,0.013048390681533073,0.015442243987791704,-0.0015347875222199159,-0.009230768513682652,-0.011895626288754735,3,4,2
2016-04-29,7844.25,7889.0498046875,7788.7001953125,7849.7998046875,243700,16.540000915527344,1289.199951,45.91999816894531,66.43800354003906,2065.300048828125,4775.35986328125,0.00032492971263820003,0.0003248769344116223,0.0007074997211333142,0.012783715747129797,100.349609375,5.5498046875,7847.25,-0.016623003291656557,-0.006266378188434674,0.017485632224828684,-0.16683760683760684,218340.0,1.1161491252175506,-0.003614425576119795,0.01872773686290019,-0.0023897591411852215,0.0012508504092600958,-0.005063088369821722,-0.006228588813150915,4,4,2
2016-05-02,7418.25,7503.14990234375,7406.64990234375,7489.10009765625,249800,18.11000061035156,1294.699951,30.88999938964844,67.56400299072266,1880.050048828125,4363.14013671875,-0.04595017911359456,-0.047039385746063436,0.00955078322464867,0.012885393270441149,96.5,70.85009765625,7849.7998046875,0.00032492971263820003,-0.04658782771980252,-0.029469306336259993,0.025030775543701367,239040.0,1.0450133868808567,0.09492137895532626,0.004266211766245975,-0.3273083488374643,0.016948122921920827,-0.08969641002289863,-0.08632223295507935,0,5,2
2016-05-04,7736.2998046875,7736.2998046875,7588.64990234375,7603.2001953125,203800,17.829999923706055,1273.300049,35.88999938964844,66.13300323486328,2045.1700439453125,4843.93017578125,0.015235488398927632,0.015120593858798525,-0.01720455679527229,0.019419441623380985,147.64990234375,133.099609375,7489.10009765625,-0.04595017911359456,-0.04514197050474977,-0.0015626718219255986,-0.1841473178542834,239320.0,0.8515794751796757,-0.015461108625554498,-0.016528850552184893,0.1618646843248417,-0.021179913748684664,0.08782744651936802,0.11019358168588944,2,5,2
2016-05-05,7731.0,7777.5498046875,7706.85009765625,7735.5,185100,17.170000076293945,1271.400024,44.31999969482422,66.62000274658203,2050.6298828125,4717.08984375,0.01740054204663255,0.01725088618271017,0.0005820721769499418,0.009139642819630277,70.69970703125,4.5,7603.2001953125,0.015235488398927632,-0.03062693834943575,0.018230880610767386,-0.09175662414131502,234980.0,0.7877266150310664,-0.037016256322839336,-0.001492205235908206,0.23488438140255874,0.007363940663472235,0.0026696258745579904,-0.026185417094868102,3,5,2
2016-05-10,8806.349609375,8806.9501953125,8731.400390625,8743.9501953125,157200,14.93000030517578,1263.900024,49.83000183105469,66.5780029296875,2159.72998046875,5316.02001953125,0.13036651739544958,0.12254193181100449,-0.007085729823407338,0.00864023730693264,75.5498046875,62.3994140625,7735.5,0.01740054204663255,0.11426935490936319,0.13041032869599145,-0.15072933549432743,207920.0,0.7560600230858022,-0.1304600909239867,-0.005899008855139054,0.124323153749343,-0.0006304385344187979,0.05320321261807415,0.12697027099766056,1,5,2
2016-05-12,8088.75,8141.89990234375,8056.85009765625,8128.75,126500,17.290000915527344,1270.300049,51.790000915527344,68.0114974975586,2204.7099609375,5308.89013671875,-0.07035723918490522,-0.07295489478676626,0.004945139854736517,0.010462839266492389,85.0498046875,40.0,8743.9501953125,0.13036651739544958,0.03553596298671535,0.0504432573377378,-0.19529262086514,184480.0,0.6857111882046835,0.1580710356404631,0.005063711431656737,0.039333714879600024,0.021531053873529382,0.02082666855371773,-0.001341206915381199,3,5,2
2016-05-13,7881.0,7881.0,7784.2001953125,7814.89990234375,179500,17.0,1271.900024,46.209999084472656,66.7509994506836,2046.6099853515625,4717.68017578125,-0.03860988438028601,-0.03937500481112443,-0.008387272891289177,0.012386570000527963,96.7998046875,66.10009765625,8128.75,-0.07035723918490522,0.04350319803970315,0.003029032157388034,0.4189723320158103,170420.0,1.0532801314399718,-0.016772753046352173,0.0012595252603977425,-0.10774284094252118,-0.018533602306290198,-0.07171010173089132,-0.11136225194196758,4,5,2
